#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
721248	253725	28952	128984	118780	RP11-175I17.5	JM1	FAM21C	CCDC22	FAM21A|VPEF	CXorf37	Affinity Capture-Western	physical	Harbour ME (2012)	PUBMED:22070227	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4E1	A8K5W5|B3KMC4	NP_001354338|NP_001354339|NP_001354330|NP_001354331|NP_001354332|NP_001354333|NP_001354334|NP_001354335|NP_001354336|NP_001354337|NP_001317003|NP_056077|NP_001354341|NP_001354345|NP_001354322|NP_001354329|NP_001354328|NP_001354340|NP_001354323|NP_001354344|NP_001354327|NP_001354326|NP_001354325|NP_001354324|NP_001354343|NP_001354342|NP_001162577|NP_001162578	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2446396	221302	28952	128708	118780	RP3-412I7.3	JM1	ZUFSP	CCDC22	C6orf113|dJ412I7.3	CXorf37	Affinity Capture-MS	physical	Kwasna D (2018)	PUBMED:29576527	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96AP4	-	NP_001348119|NP_001348120|NP_659499|NP_001348118	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2541160	4609	28952	110694	118780	-	JM1	MYC	CCDC22	MRTL|MYCC|bHLHe39|c-Myc	CXorf37	Affinity Capture-MS	physical	Heidelberger JB (2018)	PUBMED:29467282	9606	9606	High Throughput	-	-	-	-	BIOGRID	P01106	-	NP_002458|NP_001341799	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2621433	51199	28952	119372	118780	-	JM1	NIN	CCDC22	SCKL7	CXorf37	Proximity Label-MS	physical	Redwine WB (2017)	PUBMED:28718761	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8N4C6	Q5XUU0	NP_057434|NP_891989|NP_891991|NP_065972	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2637934	23412	28952	116984	118780	RP11-573G6.3	JM1	COMMD3	CCDC22	BUP|C10orf8	CXorf37	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UBI1	-	NP_036203	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2648800	8898	28952	114415	118780	-	JM1	MTMR2	CCDC22	CMT4B|CMT4B1	CXorf37	Affinity Capture-MS	physical	St-Denis N (2015)	PUBMED:25659891	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13614	A0A024R3B7	NP_001230500|NP_958438|NP_958435|NP_057240	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2705638	410	28952	106903	118780	-	JM1	ARSA	CCDC22	MLD	CXorf37	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P15289	B4DVI5	NP_001078896|NP_001078897|NP_001078894|NP_001078895|NP_000478	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2707142	28952	11339	118780	116467	JM1	-	CCDC22	OIP5	CXorf37	5730547N13Rik|CT86|LINT-25|MIS18B|MIS18beta|hMIS18beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O43482	A0A024R9N0	NP_009211	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2707143	28952	342574	118780	131185	JM1	-	CCDC22	KRT27	CXorf37	KRT25C	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q7Z3Y8	-	NP_853515	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2795245	43740572	28952	4383870	118780	GU280_gp06	JM1	ORF6	CCDC22	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	CXorf37	Proximity Label-MS	physical	Samavarchi-Tehrani P (2020)	DOI:10.1101/2020.09.03.282103	2697049	9606	High Throughput	46.74	-	BioID|SAINTexpress (v.3.6.1) was used to identify viral-host proximity interactions and those with an FDR =< 0.01 were considered high confidence. Control-subtracted and length-adjusted spectral counts (CLSC) were calculated and the top viral-host protein interactions are represented by a higher CLSC score.	-	BIOGRID	P0DTC6	-	YP_009724394	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2798874	43740578	28952	4383860	118780	GU280_gp01_nsp12	JM1	nsp12	CCDC22	ORF1ab|ORF1ab-nsp12|SARS-CoV2 nsp12|SARS-CoV-2 nsp12|RNA-directed RNA polymerase|R1AB_SARS2|PRO_0000449629	CXorf37	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725307	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2799288	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2800724	43740578	28952	4383856	118780	GU280_gp01_nsp7	JM1	nsp7	CCDC22	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_SARS2|PRO_0000449625	CXorf37	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725303	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2801851	43740572	28952	4383870	118780	GU280_gp06	JM1	ORF6	CCDC22	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	CXorf37	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC6	-	YP_009724394	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2806148	43740572	28952	4383870	118780	GU280_gp06	JM1	ORF6	CCDC22	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	CXorf37	Proximity Label-MS	physical	St-Germain JR (2020)	DOI:10.1101/2020.08.28.269175	2697049	9606	High Throughput	586.0	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID	P0DTC6	-	YP_009724394	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2875424	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	2697049	9606	High Throughput	0.99243946	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2893468	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Affinity Capture-MS	physical	Chen Z (2021)	DOI:10.1101/2020.12.31.424961	2697049	9606	High Throughput	-	-	SFB-TAP: Tandem affinity purification (TAP) with the SFB (S-protein, FLAG epitope, and streptavidin-binding peptide) tag|The identified prey proteins were filtered using Significance Analysis of INTeractome (SAINTexpress) and those with a Bayesian false discovery rate of 0.05 or less were considered high-confidence interacting proteins (HCIPs).	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2906981	43740572	28952	4383870	118780	GU280_gp06	JM1	ORF6	CCDC22	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	CXorf37	Affinity Capture-MS	physical	Li J (2020)	PUBMED:32838362	2697049	9606	High Throughput	-	-	-	-	BIOGRID	P0DTC6	-	YP_009724394	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2907078	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Affinity Capture-MS	physical	Li J (2020)	PUBMED:32838362	2697049	9606	High Throughput	-	-	-	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2977864	60	28952	106575	118780	-	JM1	ACTB	CCDC22	BRWS1|PS1TP5BP1	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	13.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P60709	Q1KLZ0|B3KWQ3	NP_001092	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2981027	54785	28952	120149	118780	-	JM1	C17orf59	CCDC22	PRO2472	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	330.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q96GS4	-	NP_060092	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2981602	23271	28952	116872	118780	RP11-93N17.1	JM1	CAMSAP2	CCDC22	CAMSAP1L1	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	110.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q08AD1	B3KTI4	NP_001284637|NP_001284636|NP_982284	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2983082	9662	28952	115018	118780	-	JM1	CEP135	CCDC22	CEP4|KIAA0635|MCPH8	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	20.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q66GS9	-	NP_079285	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2985343	10540	28952	115794	118780	-	JM1	DCTN2	CCDC22	DCTN50|DYNAMITIN|HEL-S-77|RBP50	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	90.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q13561	V9HW58	NP_001334996|NP_001334997|NP_001334994|NP_001334995|NP_006391|NP_001248342|NP_001248341	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2991838	3875	28952	110073	118780	PIG46	JM1	KRT18	CCDC22	CYK18|K18	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	20.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P05783	A0A024RAY2	NP_000215|NP_954657	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2991947	3880	28952	110078	118780	-	JM1	KRT19	CCDC22	CK19|K19|K1CS	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	235.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P08727	-	NP_002267	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2992067	3856	28952	110054	118780	-	JM1	KRT8	CCDC22	CARD2|CK-8|CK8|CYK8|K2C8|K8|KO	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	80.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	P05787	Q7L4M3	NP_002264|NP_001243211|NP_001243222	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996888	10403	28952	115675	118780	-	JM1	NDC80	CCDC22	HEC|HEC1|HsHec1|KNTC2|TID3|hsNDC80	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	90.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	O14777	A8K031	NP_006092	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2998861	5108	28952	111139	118780	-	JM1	PCM1	CCDC22	PTC4	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	35.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q15154	E7ETA6|A2RUU9	NP_001339577|NP_001339576|NP_001339575|NP_001339574|NP_001339573|NP_001339572|NP_001339571|NP_001339570|NP_001339583|NP_001339579|NP_006188|NP_001339562|NP_001339589|NP_001339585|NP_001339584|NP_001339564|NP_001339565|NP_001339566|NP_001339567|NP_001339561|NP_001339588|NP_001339563|NP_001339586|NP_001339587|NP_001302436|NP_001302437|NP_001339568|NP_001339569|NP_001339580|NP_001339581|NP_001339578|NP_001339582	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2999452	5195	28952	111218	118780	-	JM1	PEX14	CCDC22	NAPP2|PBD13A|Pex14p|dJ734G22.2	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	120.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	O75381	-	NP_004556	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3006641	151011	28952	127339	118780	-	JM1	SEPT10	CCDC22	-	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	30.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9P0V9	-	NP_001308432|NP_001308433|NP_001308430|NP_001308431|NP_001308436|NP_001308435|NP_001308434|NP_001308428|NP_001308437|NP_001308438|NP_001308439|NP_653311|NP_001308425|NP_001308429|NP_848699|NP_001308443|NP_001308442|NP_001308441|NP_001308440|NP_001308427|NP_001308444	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3007586	6810	28952	112679	118780	-	JM1	STX4	CCDC22	STX4A|p35-2	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	730.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q12846	B7Z425	NP_001259024|NP_001259025|NP_004595	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3011353	7791	28952	113569	118780	-	JM1	ZYX	CCDC22	ESP-2|HED-2	CXorf37	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	100.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q15942	Q96AF9	NP_003452|NP_001349712|NP_001010972	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3013674	10533	28952	115787	118780	-	JM1	ATG7	CCDC22	APG7-LIKE|APG7L|GSA7	CXorf37	Phenotypic Enhancement	genetic	Ohnstad AE (2020)	PUBMED:33226137	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:K-562 (BTO:0000664)|Experimental Setup: Timecourse; fluorescent ratio read-out as autophagy reporter|Library:Brunello (ADDGENE:73179)|Significance Threshold: -0.5>Beta Score>0.5	-	BIOGRID	O95352	A0A024R2E9	NP_006386|NP_001138384|NP_001129503	O60826	A0A024QZ03	NP_054727	GO:0006914	autophagy	cellular component	-	-	-	Homo sapiens	Homo sapiens
3024461	26276	28952	117659	118780	-	JM1	VPS33B	CCDC22	-	CXorf37	Affinity Capture-Western	physical	Hunter MR (2018)	PUBMED:29778605	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H267	F5H008|B7Z1N4	NP_001276077|NP_001276078|NP_061138	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3024464	26276	28952	117659	118780	-	JM1	VPS33B	CCDC22	-	CXorf37	Reconstituted Complex	physical	Hunter MR (2018)	PUBMED:29778605	9606	9606	Low Throughput	-	-	VPS33B/GST-VIPAR	-	BIOGRID	Q9H267	F5H008|B7Z1N4	NP_001276077|NP_001276078|NP_061138	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3024488	65082	28952	122390	118780	-	JM1	VPS33A	CCDC22	-	CXorf37	Proximity Label-MS	physical	Hunter MR (2018)	PUBMED:29778605	9606	9606	High Throughput	-	-	Interacting proteins identified by BioID with a Bayesian false discovery rate BFDR of =< 0.01|Proximity-dependent biotinylation (BioID) assay|Wild type bait	-	BIOGRID	Q96AX1	-	NP_001337948|NP_075067|NP_001337947	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3024654	26276	28952	117659	118780	-	JM1	VPS33B	CCDC22	-	CXorf37	Proximity Label-MS	physical	Hunter MR (2018)	PUBMED:29778605	9606	9606	High Throughput	-	-	Interacting proteins identified by BioID with a Bayesian false discovery rate BFDR of =< 0.01|Proximity-dependent biotinylation (BioID) assay|Wild type bait	-	BIOGRID	Q9H267	F5H008|B7Z1N4	NP_001276077|NP_001276078|NP_061138	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3030423	203260	28952	128462	118780	RP11-331F9.6	JM1	CCDC107	CCDC22	PSEC0222	CXorf37	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.819268165	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.819268165, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8WV48	-	NP_001182146|NP_777583|NP_001182129|NP_001182130	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
